suburb,MODE,stop_count,School_Type,school_count,region,Housing_Type,timestamp,Latest_Median,Forecasted_Next_Quarter
The Cove,,,,,,,,,
The Gurdies,REGIONAL BUS,2.0,,,,,,,
The Gurdies,REGIONAL COACH,2.0,,,,,,,
The Heart,,,,,,,,,
The Honeysuckles,,,,,,,,,
The Patch,METRO BUS,6.0,Primary,1.0,,,,,
The Sisters,,,,,,,,,
Thologolong,,,,,,,,,
Thomastown,METRO BUS,85.0,Primary,7.0,,,,,
Thomastown,METRO BUS,85.0,Secondary,1.0,,,,,
Thomastown,METRO TRAIN,11.0,Primary,7.0,,,,,
Thomastown,METRO TRAIN,11.0,Secondary,1.0,,,,,
Thomson,REGIONAL BUS,14.0,Primary,3.0,,,,,
Thomson,REGIONAL BUS,14.0,Primary,3.0,,,,,
Thoona,,,,,,,,,
Thornbury,METRO BUS,44.0,Pri/Sec,1.0,North Eastern Melbourne,1 bedroom flat,2025-03-01,395.0,400.0
Thornbury,METRO BUS,44.0,Pri/Sec,1.0,North Eastern Melbourne,2 bedroom flat,2025-03-01,500.0,495.0
Thornbury,METRO BUS,44.0,Pri/Sec,1.0,North Eastern Melbourne,2 bedroom house,2025-03-01,650.0,500.0
Thornbury,METRO BUS,44.0,Pri/Sec,1.0,North Eastern Melbourne,3 bedroom flat,2025-03-01,720.0,635.0
Thornbury,METRO BUS,44.0,Pri/Sec,1.0,North Eastern Melbourne,3 bedroom house,2025-03-01,775.0,625.0
Thornbury,METRO BUS,44.0,Pri/Sec,1.0,North Eastern Melbourne,4 bedroom house,2025-03-01,1000.0,810.0
Thornbury,METRO BUS,44.0,Pri/Sec,1.0,North Eastern Melbourne,All properties,2025-03-01,540.0,550.0
Thornbury,METRO BUS,44.0,Primary,5.0,North Eastern Melbourne,1 bedroom flat,2025-03-01,395.0,400.0
Thornbury,METRO BUS,44.0,Primary,5.0,North Eastern Melbourne,2 bedroom flat,2025-03-01,500.0,495.0
Thornbury,METRO BUS,44.0,Primary,5.0,North Eastern Melbourne,2 bedroom house,2025-03-01,650.0,500.0
Thornbury,METRO BUS,44.0,Primary,5.0,North Eastern Melbourne,3 bedroom flat,2025-03-01,720.0,635.0
Thornbury,METRO BUS,44.0,Primary,5.0,North Eastern Melbourne,3 bedroom house,2025-03-01,775.0,625.0
Thornbury,METRO BUS,44.0,Primary,5.0,North Eastern Melbourne,4 bedroom house,2025-03-01,1000.0,810.0
Thornbury,METRO BUS,44.0,Primary,5.0,North Eastern Melbourne,All properties,2025-03-01,540.0,550.0
Thornbury,METRO BUS,44.0,Secondary,1.0,North Eastern Melbourne,1 bedroom flat,2025-03-01,395.0,400.0
Thornbury,METRO BUS,44.0,Secondary,1.0,North Eastern Melbourne,2 bedroom flat,2025-03-01,500.0,495.0
Thornbury,METRO BUS,44.0,Secondary,1.0,North Eastern Melbourne,2 bedroom house,2025-03-01,650.0,500.0
Thornbury,METRO BUS,44.0,Secondary,1.0,North Eastern Melbourne,3 bedroom flat,2025-03-01,720.0,635.0
Thornbury,METRO BUS,44.0,Secondary,1.0,North Eastern Melbourne,3 bedroom house,2025-03-01,775.0,625.0
Thornbury,METRO BUS,44.0,Secondary,1.0,North Eastern Melbourne,4 bedroom house,2025-03-01,1000.0,810.0
Thornbury,METRO BUS,44.0,Secondary,1.0,North Eastern Melbourne,All properties,2025-03-01,540.0,550.0
Thornbury,METRO TRAIN,7.0,Pri/Sec,1.0,North Eastern Melbourne,1 bedroom flat,2025-03-01,395.0,400.0
Thornbury,METRO TRAIN,7.0,Pri/Sec,1.0,North Eastern Melbourne,2 bedroom flat,2025-03-01,500.0,495.0
Thornbury,METRO TRAIN,7.0,Pri/Sec,1.0,North Eastern Melbourne,2 bedroom house,2025-03-01,650.0,500.0
Thornbury,METRO TRAIN,7.0,Pri/Sec,1.0,North Eastern Melbourne,3 bedroom flat,2025-03-01,720.0,635.0
Thornbury,METRO TRAIN,7.0,Pri/Sec,1.0,North Eastern Melbourne,3 bedroom house,2025-03-01,775.0,625.0
Thornbury,METRO TRAIN,7.0,Pri/Sec,1.0,North Eastern Melbourne,4 bedroom house,2025-03-01,1000.0,810.0
Thornbury,METRO TRAIN,7.0,Pri/Sec,1.0,North Eastern Melbourne,All properties,2025-03-01,540.0,550.0
Thornbury,METRO TRAIN,7.0,Primary,5.0,North Eastern Melbourne,1 bedroom flat,2025-03-01,395.0,400.0
Thornbury,METRO TRAIN,7.0,Primary,5.0,North Eastern Melbourne,2 bedroom flat,2025-03-01,500.0,495.0
Thornbury,METRO TRAIN,7.0,Primary,5.0,North Eastern Melbourne,2 bedroom house,2025-03-01,650.0,500.0
Thornbury,METRO TRAIN,7.0,Primary,5.0,North Eastern Melbourne,3 bedroom flat,2025-03-01,720.0,635.0
Thornbury,METRO TRAIN,7.0,Primary,5.0,North Eastern Melbourne,3 bedroom house,2025-03-01,775.0,625.0
Thornbury,METRO TRAIN,7.0,Primary,5.0,North Eastern Melbourne,4 bedroom house,2025-03-01,1000.0,810.0
Thornbury,METRO TRAIN,7.0,Primary,5.0,North Eastern Melbourne,All properties,2025-03-01,540.0,550.0
Thornbury,METRO TRAIN,7.0,Secondary,1.0,North Eastern Melbourne,1 bedroom flat,2025-03-01,395.0,400.0
Thornbury,METRO TRAIN,7.0,Secondary,1.0,North Eastern Melbourne,2 bedroom flat,2025-03-01,500.0,495.0
Thornbury,METRO TRAIN,7.0,Secondary,1.0,North Eastern Melbourne,2 bedroom house,2025-03-01,650.0,500.0
Thornbury,METRO TRAIN,7.0,Secondary,1.0,North Eastern Melbourne,3 bedroom flat,2025-03-01,720.0,635.0
Thornbury,METRO TRAIN,7.0,Secondary,1.0,North Eastern Melbourne,3 bedroom house,2025-03-01,775.0,625.0
Thornbury,METRO TRAIN,7.0,Secondary,1.0,North Eastern Melbourne,4 bedroom house,2025-03-01,1000.0,810.0
Thornbury,METRO TRAIN,7.0,Secondary,1.0,North Eastern Melbourne,All properties,2025-03-01,540.0,550.0
Thornbury,METRO TRAM,14.0,Pri/Sec,1.0,North Eastern Melbourne,1 bedroom flat,2025-03-01,395.0,400.0
Thornbury,METRO TRAM,14.0,Pri/Sec,1.0,North Eastern Melbourne,2 bedroom flat,2025-03-01,500.0,495.0
Thornbury,METRO TRAM,14.0,Pri/Sec,1.0,North Eastern Melbourne,2 bedroom house,2025-03-01,650.0,500.0
Thornbury,METRO TRAM,14.0,Pri/Sec,1.0,North Eastern Melbourne,3 bedroom flat,2025-03-01,720.0,635.0
Thornbury,METRO TRAM,14.0,Pri/Sec,1.0,North Eastern Melbourne,3 bedroom house,2025-03-01,775.0,625.0
Thornbury,METRO TRAM,14.0,Pri/Sec,1.0,North Eastern Melbourne,4 bedroom house,2025-03-01,1000.0,810.0
Thornbury,METRO TRAM,14.0,Pri/Sec,1.0,North Eastern Melbourne,All properties,2025-03-01,540.0,550.0
Thornbury,METRO TRAM,14.0,Primary,5.0,North Eastern Melbourne,1 bedroom flat,2025-03-01,395.0,400.0
Thornbury,METRO TRAM,14.0,Primary,5.0,North Eastern Melbourne,2 bedroom flat,2025-03-01,500.0,495.0
Thornbury,METRO TRAM,14.0,Primary,5.0,North Eastern Melbourne,2 bedroom house,2025-03-01,650.0,500.0
Thornbury,METRO TRAM,14.0,Primary,5.0,North Eastern Melbourne,3 bedroom flat,2025-03-01,720.0,635.0
Thornbury,METRO TRAM,14.0,Primary,5.0,North Eastern Melbourne,3 bedroom house,2025-03-01,775.0,625.0
Thornbury,METRO TRAM,14.0,Primary,5.0,North Eastern Melbourne,4 bedroom house,2025-03-01,1000.0,810.0
Thornbury,METRO TRAM,14.0,Primary,5.0,North Eastern Melbourne,All properties,2025-03-01,540.0,550.0
Thornbury,METRO TRAM,14.0,Secondary,1.0,North Eastern Melbourne,1 bedroom flat,2025-03-01,395.0,400.0
Thornbury,METRO TRAM,14.0,Secondary,1.0,North Eastern Melbourne,2 bedroom flat,2025-03-01,500.0,495.0
Thornbury,METRO TRAM,14.0,Secondary,1.0,North Eastern Melbourne,2 bedroom house,2025-03-01,650.0,500.0
Thornbury,METRO TRAM,14.0,Secondary,1.0,North Eastern Melbourne,3 bedroom flat,2025-03-01,720.0,635.0
Thornbury,METRO TRAM,14.0,Secondary,1.0,North Eastern Melbourne,3 bedroom house,2025-03-01,775.0,625.0
Thornbury,METRO TRAM,14.0,Secondary,1.0,North Eastern Melbourne,4 bedroom house,2025-03-01,1000.0,810.0
Thornbury,METRO TRAM,14.0,Secondary,1.0,North Eastern Melbourne,All properties,2025-03-01,540.0,550.0
Thornhill Park,,,Primary,1.0,,,,,
Thornton,METRO BUS,1.0,,,,,,,
Thornton,REGIONAL BUS,1.0,,,,,,,
Thorpdale,,,Primary,1.0,,,,,
Thorpdale South,,,,,,,,,
Thowgla Valley,,,,,,,,,
Three Bridges,,,,,,,,,
Tidal River,,,,,,,,,
Timbarra,,,,,,,,,
Timboon,REGIONAL BUS,3.0,Pri/Sec,1.0,,,,,
Timboon West,,,,,,,,,
Timmering,,,,,,,,,
Timor,,,Primary,1.0,,,,,
Timor West,,,,,,,,,
Tinamba,REGIONAL COACH,1.0,,,,,,,
Tinamba West,,,,,,,,,
Tintaldra,REGIONAL BUS,1.0,,,,,,,
Tittybong,,,,,,,,,
Tol Tol,,,,,,,,,
Tolmie,,,,,,,,,
Tom Groggin,,,,,,,,,
Tongala,REGIONAL COACH,1.0,Primary,2.0,,,,,
Tonghi Creek,,,,,,,,,
Tongio,,,,,,,,,
Tonimbuk,,,,,,,,,
Tooan,,,,,,,,,
Tooborac,REGIONAL COACH,1.0,,,,,,,
Toolamba,REGIONAL COACH,1.0,Primary,1.0,,,,,
Toolamba West,,,,,,,,,
Toolangi,,,Primary,1.0,,,,,
Toolern Vale,,,Primary,1.0,,,,,
Toolleen,REGIONAL COACH,1.0,,,,,,,
Toolome,,,,,,,,,
Toolondo,,,,,,,,,
Toolong,,,,,,,,,
Toombon,,,,,,,,,
Toongabbie,REGIONAL COACH,1.0,Primary,1.0,,,,,
Toora,REGIONAL COACH,1.0,Primary,1.0,,,,,
Toora North,,,,,,,,,
Tooradin,METRO BUS,5.0,Primary,1.0,,,,,
Tooradin,REGIONAL COACH,2.0,Primary,1.0,,,,,
Toorak,METRO BUS,17.0,Pri/Sec,3.0,Inner Melbourne,1 bedroom flat,2025-03-01,433.0,500.0
Toorak,METRO BUS,17.0,Pri/Sec,3.0,Inner Melbourne,2 bedroom flat,2025-03-01,650.0,658.0
Toorak,METRO BUS,17.0,Pri/Sec,3.0,Inner Melbourne,2 bedroom house,2025-03-01,698.0,742.0
Toorak,METRO BUS,17.0,Pri/Sec,3.0,Inner Melbourne,3 bedroom flat,2025-03-01,950.0,950.0
Toorak,METRO BUS,17.0,Pri/Sec,3.0,Inner Melbourne,3 bedroom house,2025-03-01,1225.0,973.0
Toorak,METRO BUS,17.0,Pri/Sec,3.0,Inner Melbourne,4 bedroom house,2025-03-01,1700.0,1325.0
Toorak,METRO BUS,17.0,Pri/Sec,3.0,Inner Melbourne,All properties,2025-03-01,650.0,640.0
Toorak,METRO BUS,17.0,Primary,1.0,Inner Melbourne,1 bedroom flat,2025-03-01,433.0,500.0
Toorak,METRO BUS,17.0,Primary,1.0,Inner Melbourne,2 bedroom flat,2025-03-01,650.0,658.0
Toorak,METRO BUS,17.0,Primary,1.0,Inner Melbourne,2 bedroom house,2025-03-01,698.0,742.0
Toorak,METRO BUS,17.0,Primary,1.0,Inner Melbourne,3 bedroom flat,2025-03-01,950.0,950.0
Toorak,METRO BUS,17.0,Primary,1.0,Inner Melbourne,3 bedroom house,2025-03-01,1225.0,973.0
Toorak,METRO BUS,17.0,Primary,1.0,Inner Melbourne,4 bedroom house,2025-03-01,1700.0,1325.0
Toorak,METRO BUS,17.0,Primary,1.0,Inner Melbourne,All properties,2025-03-01,650.0,640.0
Toorak,METRO TRAIN,3.0,Pri/Sec,3.0,Inner Melbourne,1 bedroom flat,2025-03-01,433.0,500.0
Toorak,METRO TRAIN,3.0,Pri/Sec,3.0,Inner Melbourne,2 bedroom flat,2025-03-01,650.0,658.0
Toorak,METRO TRAIN,3.0,Pri/Sec,3.0,Inner Melbourne,2 bedroom house,2025-03-01,698.0,742.0
Toorak,METRO TRAIN,3.0,Pri/Sec,3.0,Inner Melbourne,3 bedroom flat,2025-03-01,950.0,950.0
Toorak,METRO TRAIN,3.0,Pri/Sec,3.0,Inner Melbourne,3 bedroom house,2025-03-01,1225.0,973.0
Toorak,METRO TRAIN,3.0,Pri/Sec,3.0,Inner Melbourne,4 bedroom house,2025-03-01,1700.0,1325.0
Toorak,METRO TRAIN,3.0,Pri/Sec,3.0,Inner Melbourne,All properties,2025-03-01,650.0,640.0
Toorak,METRO TRAIN,3.0,Primary,1.0,Inner Melbourne,1 bedroom flat,2025-03-01,433.0,500.0
Toorak,METRO TRAIN,3.0,Primary,1.0,Inner Melbourne,2 bedroom flat,2025-03-01,650.0,658.0
Toorak,METRO TRAIN,3.0,Primary,1.0,Inner Melbourne,2 bedroom house,2025-03-01,698.0,742.0
Toorak,METRO TRAIN,3.0,Primary,1.0,Inner Melbourne,3 bedroom flat,2025-03-01,950.0,950.0
Toorak,METRO TRAIN,3.0,Primary,1.0,Inner Melbourne,3 bedroom house,2025-03-01,1225.0,973.0
Toorak,METRO TRAIN,3.0,Primary,1.0,Inner Melbourne,4 bedroom house,2025-03-01,1700.0,1325.0
Toorak,METRO TRAIN,3.0,Primary,1.0,Inner Melbourne,All properties,2025-03-01,650.0,640.0
Toorak,METRO TRAM,21.0,Pri/Sec,3.0,Inner Melbourne,1 bedroom flat,2025-03-01,433.0,500.0
Toorak,METRO TRAM,21.0,Pri/Sec,3.0,Inner Melbourne,2 bedroom flat,2025-03-01,650.0,658.0
Toorak,METRO TRAM,21.0,Pri/Sec,3.0,Inner Melbourne,2 bedroom house,2025-03-01,698.0,742.0
Toorak,METRO TRAM,21.0,Pri/Sec,3.0,Inner Melbourne,3 bedroom flat,2025-03-01,950.0,950.0
Toorak,METRO TRAM,21.0,Pri/Sec,3.0,Inner Melbourne,3 bedroom house,2025-03-01,1225.0,973.0
Toorak,METRO TRAM,21.0,Pri/Sec,3.0,Inner Melbourne,4 bedroom house,2025-03-01,1700.0,1325.0
Toorak,METRO TRAM,21.0,Pri/Sec,3.0,Inner Melbourne,All properties,2025-03-01,650.0,640.0
Toorak,METRO TRAM,21.0,Primary,1.0,Inner Melbourne,1 bedroom flat,2025-03-01,433.0,500.0
Toorak,METRO TRAM,21.0,Primary,1.0,Inner Melbourne,2 bedroom flat,2025-03-01,650.0,658.0
Toorak,METRO TRAM,21.0,Primary,1.0,Inner Melbourne,2 bedroom house,2025-03-01,698.0,742.0
Toorak,METRO TRAM,21.0,Primary,1.0,Inner Melbourne,3 bedroom flat,2025-03-01,950.0,950.0
Toorak,METRO TRAM,21.0,Primary,1.0,Inner Melbourne,3 bedroom house,2025-03-01,1225.0,973.0
Toorak,METRO TRAM,21.0,Primary,1.0,Inner Melbourne,4 bedroom house,2025-03-01,1700.0,1325.0
Toorak,METRO TRAM,21.0,Primary,1.0,Inner Melbourne,All properties,2025-03-01,650.0,640.0
Toorloo Arm,REGIONAL BUS,2.0,Primary,1.0,,,,,
Toorongo,,,,,,,,,
Tootgarook,METRO BUS,16.0,Primary,1.0,,,,,
Torquay,REGIONAL BUS,38.0,Primary,4.0,Other Regional Centres,1 bedroom flat,2024-12-01,310.0,275.0
Torquay,REGIONAL BUS,38.0,Primary,4.0,Other Regional Centres,2 bedroom flat,2025-03-01,495.0,360.0
Torquay,REGIONAL BUS,38.0,Primary,4.0,Other Regional Centres,2 bedroom house,2025-03-01,550.0,385.0
Torquay,REGIONAL BUS,38.0,Primary,4.0,Other Regional Centres,3 bedroom flat,2025-03-01,620.0,450.0
Torquay,REGIONAL BUS,38.0,Primary,4.0,Other Regional Centres,3 bedroom house,2025-03-01,650.0,450.0
Torquay,REGIONAL BUS,38.0,Primary,4.0,Other Regional Centres,4 bedroom house,2025-03-01,710.0,555.0
Torquay,REGIONAL BUS,38.0,Primary,4.0,Other Regional Centres,All properties,2025-03-01,650.0,440.0
Torquay,REGIONAL BUS,38.0,Secondary,1.0,Other Regional Centres,1 bedroom flat,2024-12-01,310.0,275.0
Torquay,REGIONAL BUS,38.0,Secondary,1.0,Other Regional Centres,2 bedroom flat,2025-03-01,495.0,360.0
Torquay,REGIONAL BUS,38.0,Secondary,1.0,Other Regional Centres,2 bedroom house,2025-03-01,550.0,385.0
Torquay,REGIONAL BUS,38.0,Secondary,1.0,Other Regional Centres,3 bedroom flat,2025-03-01,620.0,450.0
Torquay,REGIONAL BUS,38.0,Secondary,1.0,Other Regional Centres,3 bedroom house,2025-03-01,650.0,450.0
Torquay,REGIONAL BUS,38.0,Secondary,1.0,Other Regional Centres,4 bedroom house,2025-03-01,710.0,555.0
Torquay,REGIONAL BUS,38.0,Secondary,1.0,Other Regional Centres,All properties,2025-03-01,650.0,440.0
Torquay,REGIONAL COACH,5.0,Primary,4.0,Other Regional Centres,1 bedroom flat,2024-12-01,310.0,275.0
Torquay,REGIONAL COACH,5.0,Primary,4.0,Other Regional Centres,2 bedroom flat,2025-03-01,495.0,360.0
Torquay,REGIONAL COACH,5.0,Primary,4.0,Other Regional Centres,2 bedroom house,2025-03-01,550.0,385.0
Torquay,REGIONAL COACH,5.0,Primary,4.0,Other Regional Centres,3 bedroom flat,2025-03-01,620.0,450.0
Torquay,REGIONAL COACH,5.0,Primary,4.0,Other Regional Centres,3 bedroom house,2025-03-01,650.0,450.0
Torquay,REGIONAL COACH,5.0,Primary,4.0,Other Regional Centres,4 bedroom house,2025-03-01,710.0,555.0
Torquay,REGIONAL COACH,5.0,Primary,4.0,Other Regional Centres,All properties,2025-03-01,650.0,440.0
Torquay,REGIONAL COACH,5.0,Secondary,1.0,Other Regional Centres,1 bedroom flat,2024-12-01,310.0,275.0
Torquay,REGIONAL COACH,5.0,Secondary,1.0,Other Regional Centres,2 bedroom flat,2025-03-01,495.0,360.0
Torquay,REGIONAL COACH,5.0,Secondary,1.0,Other Regional Centres,2 bedroom house,2025-03-01,550.0,385.0
Torquay,REGIONAL COACH,5.0,Secondary,1.0,Other Regional Centres,3 bedroom flat,2025-03-01,620.0,450.0
Torquay,REGIONAL COACH,5.0,Secondary,1.0,Other Regional Centres,3 bedroom house,2025-03-01,650.0,450.0
Torquay,REGIONAL COACH,5.0,Secondary,1.0,Other Regional Centres,4 bedroom house,2025-03-01,710.0,555.0
Torquay,REGIONAL COACH,5.0,Secondary,1.0,Other Regional Centres,All properties,2025-03-01,650.0,440.0
Torrita,REGIONAL BUS,1.0,,,,,,,
Torrumbarry,REGIONAL BUS,1.0,,,,,,,
Torrumbarry,REGIONAL COACH,1.0,,,,,,,
Torwood,,,,,,,,,
Tostaree,REGIONAL COACH,1.0,,,,,,,
Tottenham,,,,,,,,,
Tottington,,,,,,,,,
Tourello,,,,,,,,,
Towan,,,,,,,,,
Towaninny,,,,,,,,,
Towaninny South,,,,,,,,,
Tower Hill,,,,,,,,,
Towong,REGIONAL BUS,1.0,,,,,,,
Towong Upper,,,,,,,,,
Trafalgar,REGIONAL BUS,2.0,Primary,2.0,,,,,
Trafalgar,REGIONAL BUS,2.0,Secondary,1.0,,,,,
Trafalgar,REGIONAL COACH,1.0,Primary,2.0,,,,,
Trafalgar,REGIONAL COACH,1.0,Secondary,1.0,,,,,
Trafalgar,REGIONAL TRAIN,2.0,Primary,2.0,,,,,
Trafalgar,REGIONAL TRAIN,2.0,Secondary,1.0,,,,,
Trafalgar East,REGIONAL BUS,1.0,,,,,,,
Trafalgar South,,,,,,,,,
Tragowel,,,,,,,,,
Traralgon,REGIONAL BUS,103.0,Primary,6.0,Other Regional Centres,1 bedroom flat,2025-03-01,285.0,275.0
Traralgon,REGIONAL BUS,103.0,Primary,6.0,Other Regional Centres,2 bedroom flat,2025-03-01,360.0,360.0
Traralgon,REGIONAL BUS,103.0,Primary,6.0,Other Regional Centres,2 bedroom house,2025-03-01,390.0,385.0
Traralgon,REGIONAL BUS,103.0,Primary,6.0,Other Regional Centres,3 bedroom flat,2025-03-01,450.0,450.0
Traralgon,REGIONAL BUS,103.0,Primary,6.0,Other Regional Centres,3 bedroom house,2025-03-01,443.0,450.0
Traralgon,REGIONAL BUS,103.0,Primary,6.0,Other Regional Centres,4 bedroom house,2025-03-01,555.0,555.0
Traralgon,REGIONAL BUS,103.0,Primary,6.0,Other Regional Centres,All properties,2025-03-01,440.0,440.0
Traralgon,REGIONAL BUS,103.0,Secondary,2.0,Other Regional Centres,1 bedroom flat,2025-03-01,285.0,275.0
Traralgon,REGIONAL BUS,103.0,Secondary,2.0,Other Regional Centres,2 bedroom flat,2025-03-01,360.0,360.0
Traralgon,REGIONAL BUS,103.0,Secondary,2.0,Other Regional Centres,2 bedroom house,2025-03-01,390.0,385.0
Traralgon,REGIONAL BUS,103.0,Secondary,2.0,Other Regional Centres,3 bedroom flat,2025-03-01,450.0,450.0
Traralgon,REGIONAL BUS,103.0,Secondary,2.0,Other Regional Centres,3 bedroom house,2025-03-01,443.0,450.0
Traralgon,REGIONAL BUS,103.0,Secondary,2.0,Other Regional Centres,4 bedroom house,2025-03-01,555.0,555.0
Traralgon,REGIONAL BUS,103.0,Secondary,2.0,Other Regional Centres,All properties,2025-03-01,440.0,440.0
Traralgon,REGIONAL BUS,103.0,Special,1.0,Other Regional Centres,1 bedroom flat,2025-03-01,285.0,275.0
Traralgon,REGIONAL BUS,103.0,Special,1.0,Other Regional Centres,2 bedroom flat,2025-03-01,360.0,360.0
Traralgon,REGIONAL BUS,103.0,Special,1.0,Other Regional Centres,2 bedroom house,2025-03-01,390.0,385.0
Traralgon,REGIONAL BUS,103.0,Special,1.0,Other Regional Centres,3 bedroom flat,2025-03-01,450.0,450.0
Traralgon,REGIONAL BUS,103.0,Special,1.0,Other Regional Centres,3 bedroom house,2025-03-01,443.0,450.0
Traralgon,REGIONAL BUS,103.0,Special,1.0,Other Regional Centres,4 bedroom house,2025-03-01,555.0,555.0
Traralgon,REGIONAL BUS,103.0,Special,1.0,Other Regional Centres,All properties,2025-03-01,440.0,440.0
Traralgon,REGIONAL COACH,3.0,Primary,6.0,Other Regional Centres,1 bedroom flat,2025-03-01,285.0,275.0
Traralgon,REGIONAL COACH,3.0,Primary,6.0,Other Regional Centres,2 bedroom flat,2025-03-01,360.0,360.0
Traralgon,REGIONAL COACH,3.0,Primary,6.0,Other Regional Centres,2 bedroom house,2025-03-01,390.0,385.0
Traralgon,REGIONAL COACH,3.0,Primary,6.0,Other Regional Centres,3 bedroom flat,2025-03-01,450.0,450.0
Traralgon,REGIONAL COACH,3.0,Primary,6.0,Other Regional Centres,3 bedroom house,2025-03-01,443.0,450.0
Traralgon,REGIONAL COACH,3.0,Primary,6.0,Other Regional Centres,4 bedroom house,2025-03-01,555.0,555.0
Traralgon,REGIONAL COACH,3.0,Primary,6.0,Other Regional Centres,All properties,2025-03-01,440.0,440.0
Traralgon,REGIONAL COACH,3.0,Secondary,2.0,Other Regional Centres,1 bedroom flat,2025-03-01,285.0,275.0
Traralgon,REGIONAL COACH,3.0,Secondary,2.0,Other Regional Centres,2 bedroom flat,2025-03-01,360.0,360.0
Traralgon,REGIONAL COACH,3.0,Secondary,2.0,Other Regional Centres,2 bedroom house,2025-03-01,390.0,385.0
Traralgon,REGIONAL COACH,3.0,Secondary,2.0,Other Regional Centres,3 bedroom flat,2025-03-01,450.0,450.0
Traralgon,REGIONAL COACH,3.0,Secondary,2.0,Other Regional Centres,3 bedroom house,2025-03-01,443.0,450.0
Traralgon,REGIONAL COACH,3.0,Secondary,2.0,Other Regional Centres,4 bedroom house,2025-03-01,555.0,555.0
Traralgon,REGIONAL COACH,3.0,Secondary,2.0,Other Regional Centres,All properties,2025-03-01,440.0,440.0
Traralgon,REGIONAL COACH,3.0,Special,1.0,Other Regional Centres,1 bedroom flat,2025-03-01,285.0,275.0
Traralgon,REGIONAL COACH,3.0,Special,1.0,Other Regional Centres,2 bedroom flat,2025-03-01,360.0,360.0
Traralgon,REGIONAL COACH,3.0,Special,1.0,Other Regional Centres,2 bedroom house,2025-03-01,390.0,385.0
Traralgon,REGIONAL COACH,3.0,Special,1.0,Other Regional Centres,3 bedroom flat,2025-03-01,450.0,450.0
Traralgon,REGIONAL COACH,3.0,Special,1.0,Other Regional Centres,3 bedroom house,2025-03-01,443.0,450.0
Traralgon,REGIONAL COACH,3.0,Special,1.0,Other Regional Centres,4 bedroom house,2025-03-01,555.0,555.0
Traralgon,REGIONAL COACH,3.0,Special,1.0,Other Regional Centres,All properties,2025-03-01,440.0,440.0
Traralgon,REGIONAL TRAIN,2.0,Primary,6.0,Other Regional Centres,1 bedroom flat,2025-03-01,285.0,275.0
Traralgon,REGIONAL TRAIN,2.0,Primary,6.0,Other Regional Centres,2 bedroom flat,2025-03-01,360.0,360.0
Traralgon,REGIONAL TRAIN,2.0,Primary,6.0,Other Regional Centres,2 bedroom house,2025-03-01,390.0,385.0
Traralgon,REGIONAL TRAIN,2.0,Primary,6.0,Other Regional Centres,3 bedroom flat,2025-03-01,450.0,450.0
Traralgon,REGIONAL TRAIN,2.0,Primary,6.0,Other Regional Centres,3 bedroom house,2025-03-01,443.0,450.0
Traralgon,REGIONAL TRAIN,2.0,Primary,6.0,Other Regional Centres,4 bedroom house,2025-03-01,555.0,555.0
Traralgon,REGIONAL TRAIN,2.0,Primary,6.0,Other Regional Centres,All properties,2025-03-01,440.0,440.0
Traralgon,REGIONAL TRAIN,2.0,Secondary,2.0,Other Regional Centres,1 bedroom flat,2025-03-01,285.0,275.0
Traralgon,REGIONAL TRAIN,2.0,Secondary,2.0,Other Regional Centres,2 bedroom flat,2025-03-01,360.0,360.0
Traralgon,REGIONAL TRAIN,2.0,Secondary,2.0,Other Regional Centres,2 bedroom house,2025-03-01,390.0,385.0
Traralgon,REGIONAL TRAIN,2.0,Secondary,2.0,Other Regional Centres,3 bedroom flat,2025-03-01,450.0,450.0
Traralgon,REGIONAL TRAIN,2.0,Secondary,2.0,Other Regional Centres,3 bedroom house,2025-03-01,443.0,450.0
Traralgon,REGIONAL TRAIN,2.0,Secondary,2.0,Other Regional Centres,4 bedroom house,2025-03-01,555.0,555.0
Traralgon,REGIONAL TRAIN,2.0,Secondary,2.0,Other Regional Centres,All properties,2025-03-01,440.0,440.0
Traralgon,REGIONAL TRAIN,2.0,Special,1.0,Other Regional Centres,1 bedroom flat,2025-03-01,285.0,275.0
Traralgon,REGIONAL TRAIN,2.0,Special,1.0,Other Regional Centres,2 bedroom flat,2025-03-01,360.0,360.0
Traralgon,REGIONAL TRAIN,2.0,Special,1.0,Other Regional Centres,2 bedroom house,2025-03-01,390.0,385.0
Traralgon,REGIONAL TRAIN,2.0,Special,1.0,Other Regional Centres,3 bedroom flat,2025-03-01,450.0,450.0
Traralgon,REGIONAL TRAIN,2.0,Special,1.0,Other Regional Centres,3 bedroom house,2025-03-01,443.0,450.0
Traralgon,REGIONAL TRAIN,2.0,Special,1.0,Other Regional Centres,4 bedroom house,2025-03-01,555.0,555.0
Traralgon,REGIONAL TRAIN,2.0,Special,1.0,Other Regional Centres,All properties,2025-03-01,440.0,440.0
Traralgon East,REGIONAL BUS,11.0,,,,,,,
Traralgon South,REGIONAL BUS,2.0,Primary,1.0,,,,,
Travancore,METRO BUS,4.0,Primary,1.0,,,,,
Travancore,METRO TRAM,4.0,Primary,1.0,,,,,
Trawalla,REGIONAL COACH,1.0,Primary,1.0,,,,,
Trawool,REGIONAL COACH,1.0,,,,,,,
Traynors Lagoon,,,,,,,,,
Tremont,METRO BUS,6.0,,,,,,,
Trentham,REGIONAL BUS,1.0,Primary,1.0,,,,,
